# L1 collimated design OPL=0
# r_mm, sag_um
0.165459, -2.5523
0.165602, -2.5566
0.165744, -2.5610
0.165887, -2.5654
0.166029, -2.5698
0.166172, -2.5741
0.166314, -2.5785
0.166457, -2.5829
0.166599, -2.5873
0.166742, -2.5917
0.166884, -2.5961
0.167027, -2.6005
0.167169, -2.6049
0.167312, -2.6093
0.167454, -2.6137
0.167597, -2.6181
0.167739, -2.6225
0.167882, -2.6269
0.168024, -2.6314
0.168167, -2.6358
0.168309, -2.6402
0.168452, -2.6447
0.168594, -2.6491
0.168737, -2.6535
0.168879, -2.6580
0.169022, -2.6624
0.169164, -2.6669
0.169307, -2.6713
0.169449, -2.6758
0.169592, -2.6803
0.169734, -2.6847
0.169877, -2.6892
0.170020, -2.6937
0.170162, -2.6982
0.170305, -2.7026
0.170447, -2.7071
0.170590, -2.7116
0.170732, -2.7161
0.170875, -2.7206
0.171017, -2.7251
0.171160, -2.7296
0.171302, -2.7341
0.171445, -2.7386
0.171587, -2.7431
0.171730, -2.7477
0.171872, -2.7522
0.172015, -2.7567
0.172157, -2.7612
0.172300, -2.7658
0.172442, -2.7703
0.172585, -2.7749
0.172727, -2.7794
0.172870, -2.7839
0.173012, -2.7885
0.173155, -2.7930
0.173297, -2.7976
0.173440, -2.8022
0.173582, -2.8067
0.173725, -2.8113
0.173867, -2.8159
0.174010, -2.8205
0.174152, -2.8250
0.174295, -2.8296
0.174437, -2.8342
0.174580, -2.8388
0.174722, -2.8434
0.174865, -2.8480
0.175008, -2.8526
0.175150, -2.8572
0.175293, -2.8618
0.175435, -2.8664
0.175578, -2.8710
0.175720, -2.8757
0.175863, -2.8803
0.176005, -2.8849
0.176148, -2.8895
0.176290, -2.8942
0.176433, -2.8988
0.176575, -2.9034
0.176718, -2.9081
0.176860, -2.9127
0.177003, -2.9174
0.177145, -2.9220
0.177288, -2.9267
0.177430, -2.9314
0.177573, -2.9360
0.177715, -2.9407
0.177858, -2.9454
0.178000, -2.9501
0.178143, -2.9547
0.178285, -2.9594
0.178428, -2.9641
0.178570, -2.9688
0.178713, -2.9735
0.178855, -2.9782
